Date,BCOMTR,LBUSTRUU,LC07TRUU,LD01TRUU,LG30TRUU,LMBITR,LT01TRUU,LUICTRUU,LULCTRUU,M1CXBRU,M1USMVOL,M2US000$,M2USEV,M2USRWGT,M2USSNQ,MID,MXEA,MXEF,MXUSMVOL,MXWD,MXWOUIM,NDDUE15X,NDDUJN,NDDUNA,NDDUPXJ,NDDUUK,NDDUUS,NDDUWXUS,NDUEEGF,RU10GRTR,RU10VATR,RU20GRTR,RU20INTR,RU20VATR,RUMCINTR,RUMRINTR,RUTPINTR,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5TELS,S5UTIL,SPX,SPXT
3/19/04,260.229,1190.58,303.9688,1042.06,447.8857,661.5264,196.49,1506.87,1683.13,526.09,1059.29,546.46,362.68,696.43,1084.47,589.58,1317.82,476.81,940.18,253.78,566.95,2803.924,3501.783,2543.762,1868.433,3183.862,2352.259,2669.997,154.116,363.8004,522.777,1945.211,2334.225,3832.6,3558.67,960.5447,2251.8601,246.15,231.52,233.98,394.32,343.3,240.78,304.51,157.66,116.27,122.72,1109.78,1625.84
3/22/04,260.984,1193.46,304.6365,1043.11,447.9828,661.8604,196.68,1510.94,1691.72,519.51,1048.99,537.6,357.87,688.45,1073.29,579.6,1300.08,468.37,931.06,250.4,559.83,2751.753,3477.227,2511.093,1854.826,3145.768,2321.746,2634.71,151.456,359.2282,515.554,1899.068,2286.171,3765.23,3506.44,940.1014,2223.3301,242.41,228.94,231.27,389.54,339.24,236.95,301.1,154.32,114.25,121.36,1095.4,1604.8
3/23/04,260.564,1194.04,304.7591,1043.32,447.4943,661.4108,196.72,1511.54,1693.45,518.81,1050.03,537.35,358.06,688.33,1072.72,580.93,1298.14,465.32,931.49,249.97,559.04,2745.622,3485.124,2507.635,1852.21,3134.918,2318.653,2630.758,150.474,358.7838,515.053,1903.469,2294.13,3782.51,3507.87,941.8042,2219.6799,242.11,228.46,230.07,389.17,340.42,236.64,300.15,154.86,113.28,121.27,1093.95,1602.67
3/24/04,258.206,1194.36,304.8155,1043.56,446.7848,660.609,196.78,1511.8,1694.27,517.46,1043.72,537.82,356.08,684.98,1069.19,577.87,1294.96,465.21,926.45,249.3,557.46,2719.026,3546.37,2500.055,1848.16,3112.323,2312.825,2623.161,150.681,358.994,512.054,1894.776,2280.746,3755.89,3498.08,938.8281,2213.9099,242.47,228.58,225.62,386.03,338.09,236.46,303.1,154.18,112.64,121.12,1091.33,1598.85
3/25/04,254.08,1193.22,304.5651,1043.55,446.729,659.9151,196.78,1510.87,1690.04,522.56,1053.48,551.61,361.17,694.1,1086.51,588.34,1307.52,463.31,935.5,252.48,562.92,2757.736,3601.592,2541.556,1835.699,3118.219,2350.886,2650.248,149.837,366.0008,518.928,1952.059,2337.636,3830.63,3559.82,957.5661,2249.3701,247.05,232.07,225.27,390.73,340.65,240.84,313.25,158.35,114.26,121.45,1109.19,1625.01
3/26/04,254.779,1188.47,303.4638,1042.36,446.4925,655.8658,196.52,1505.26,1675.71,524.18,1053.5,551.12,361.38,693.02,1084.58,589.14,1309.02,466.63,934.04,252.6,563.96,2746.427,3673.406,2539.466,1852.041,3103.685,2347.913,2657.528,150.908,365.1968,519.15,1957.238,2343.376,3839.31,3560.95,962.9265,2246.4299,247.17,231.09,227.64,390.22,340.72,241.39,311.14,158.55,113.88,121.67,1108.06,1623.36
3/29/04,254.684,1186.63,303.0548,1041.87,447.129,653.656,196.44,1502.97,1670.69,530.11,1064.57,559,366.1,700.88,1096.04,597.25,1323.7,473,943.87,255.7,570.33,2789.556,3683.072,2573.043,1851.814,3150.901,2378.873,2687.794,152.983,370.4259,525.278,1994.326,2387.069,3909.77,3606.09,979.2147,2276.0601,249.92,234,228.97,395.32,346.04,244.36,316.34,160.91,115.06,122.41,1122.47,1644.75
3/30/04,258.843,1186.26,302.9589,1041.67,447.3049,654.0177,196.4,1502.54,1668.49,531.22,1070.63,561.7,367.96,704.45,1099.19,600.99,1325.62,476.44,948.51,256.55,571.51,2790.054,3663.773,2584.28,1878.152,3170.339,2388.504,2693.283,154.191,371.5223,528.136,2016.073,2411.738,3948.02,3627.1,986.8464,2284.3101,251.03,235.1,233.1,396.99,345.85,246.02,316.34,161.94,115.2,123.15,1127,1651.43
3/31/04,259.577,1189.24,303.6897,1042.63,448.4608,655.3167,196.59,1506.43,1676.55,535.96,1072.44,560.73,368.36,706.24,1100.66,603.56,1337.07,482.06,949.21,257.43,576.38,2816.26,3725.256,2581.311,1892.394,3176.097,2386.849,2714.618,156.032,371.053,528.691,2016.128,2415.523,3960.1,3637.78,990.6508,2281.5801,251.26,234.99,234.45,396.07,346.54,246.16,314.25,161.57,115.95,123.31,1126.21,1650.42
4/1/04,258.085,1186.68,303.113,1041.38,449.2613,654.6228,196.37,1502.76,1669.64,542.59,1077.24,565.63,370.17,709.4,1105.36,608.59,1354.3,485.34,953.44,259.67,583.46,2869.863,3720.557,2596.013,1914.109,3227.859,2400.207,2748.986,157.11,373.3237,531.936,2034.484,2436.232,3992.02,3663.65,998.5992,2294.75,251.81,234.76,232.42,400.03,349.56,246.7,317.47,162.37,116.28,124.07,1132.17,1659.16
4/2/04,258.288,1175.16,300.2848,1037.15,446.1048,647.7598,195.63,1487.92,1640.52,542.54,1077.23,571.58,372.21,712.41,1113.75,611.75,1353.14,487.02,955.1,260.84,583.37,2870.25,3721.593,2618.678,1903.553,3221.341,2420.256,2749.49,157.737,378.0801,533.621,2068.414,2469.666,4035.42,3693.94,1015.0227,2312.6399,253.88,235,233.74,398.01,353.91,250.09,325.82,164.86,117.19,123.69,1141.81,1673.41
4/5/04,255.878,1171.61,299.4227,1036.54,445.1445,646.3734,195.54,1484.17,1629.23,541.54,1082.16,575.32,376.1,714.56,1122.85,616.7,1350.32,490.44,958.9,261.79,582.28,2859.01,3742.606,2638.766,1898.089,3202.771,2438.927,2745.235,158.849,381.478,536.536,2088.816,2481.729,4035.61,3712.58,1023.8691,2331.1799,256.68,235.86,235.31,399.92,357.56,252.68,329.07,164.48,118.64,123.87,1150.57,1686.24
4/6/04,257.683,1174.35,300.1013,1037.41,446.2906,647.4999,195.68,1487.14,1635.88,541.66,1081.49,571.9,375.62,712.52,1120.63,613.54,1350.71,493.09,957.46,261.52,582.42,2841.226,3747.201,2632.628,1915.378,3228.678,2432.97,2745.979,159.709,379.8163,536.224,2062.046,2452.935,3993.58,3695.79,1011.2326,2327.1699,256.78,237.19,234.99,399.63,356.13,252.96,324.98,165.5,118.17,123.88,1148.16,1683.23
4/7/04,259.683,1175.21,300.315,1037.57,447.1087,648.3196,195.69,1487.71,1637.04,545.08,1077.68,566.66,372.93,709.34,1114.58,613.68,1360.32,494.83,953.32,261.37,586.04,2866.964,3770.13,2614.981,1927.735,3245.93,2416.785,2763.396,160.289,377.6423,533.053,2070.494,2462.504,4008.4,3683.53,1014.3055,2311.52,253.93,235.8,234.65,397.93,354.8,251.48,322.08,163.18,116.71,122.84,1140.53,1672.14
4/8/04,260.888,1174,300.0346,1037.39,446.8741,648.4053,195.64,1486.03,1633.88,544.13,1074.99,567.55,372.86,707.93,1114.95,610.44,1357.85,495.86,950.39,261.06,584.88,2862.409,3757.809,2612.311,1921.24,3248.275,2414.632,2758.782,160.625,377.157,532.233,2060.979,2447.125,3976.9,3672.5,1010.2675,2309.5801,253.08,234.61,237.27,397.45,353.18,251.03,323.19,162.35,116.38,122.54,1139.32,1670.36
4/12/04,260.757,1173.01,299.827,1037.29,447.2176,648.0571,195.64,1485.29,1633.08,543.64,1075.35,569.16,374.67,707.67,1120.47,612.01,1355.59,497.26,949.94,261.63,584.36,2854.491,3745.482,2625.552,1928.78,3248.275,2426.843,2755.304,161.078,379.1513,533.99,2073.216,2454.387,3977.1,3674.01,1014.1599,2322.76,254.46,235.48,241.43,399.15,355.47,252.75,324.48,164.07,116.58,120.55,1145.2,1679.02
4/13/04,255.8284,1167.71,298.5278,1035.48,445.3378,644.9958,195.33,1478.88,1618,540.41,1062.79,558.99,369.37,698.27,1107.75,601.19,1348.3,494.44,938.82,259,580.81,2839.11,3736.073,2589.051,1906.702,3230.281,2393.518,2738.922,160.172,374.4738,525.769,2023.364,2397.922,3889.7,3615.11,994.2866,2292.3701,250.3,233.52,239.21,390.95,352.61,249.19,320.49,160.89,115.41,118.46,1129.44,1655.99
4/14/04,257.941,1165.29,297.8722,1033.66,444.0381,643.1671,195.01,1475.52,1613.62,532.07,1060.84,555.37,368.26,696.43,1108.82,598.52,1327.93,487.4,938.76,256.91,571.78,2813.592,3680.9,2583.435,1852.834,3160.553,2390.754,2696.571,157.925,374.6362,523.766,2011.94,2382.407,3861.37,3595.39,987.3367,2291.6299,250.12,234.97,240.65,386.36,355.63,248.47,319.94,161.17,114.91,118.15,1128.17,1654.17
4/15/04,255.634,1164.31,297.5576,1033.92,442.8249,643.4713,195.08,1474.88,1605.33,529.42,1062.91,552.48,367.94,698.52,1110.71,597.45,1321.85,483.5,941.29,256.42,568.93,2812.331,3607.102,2585.1,1848.127,3167.292,2392.526,2684.739,156.726,375.0233,523.825,1995.339,2375.431,3870.41,3593.16,982.2487,2293.9299,249.95,235.7,243.28,384.22,362.76,249.24,315.25,162.03,114.87,118.83,1128.84,1655.15
4/16/04,256.255,1167.22,298.2788,1035.22,443.979,645.1222,195.31,1478.37,1610.13,535.23,1070.71,554.56,369.86,704.29,1115.37,600.62,1336.27,482.35,948.68,258.23,575.03,2845.001,3621.084,2598.187,1856.138,3228.606,2404.059,2714.633,156.36,376.1657,527.238,1996.891,2388.062,3908.19,3613.6,985.2301,2304.1299,251.76,237.39,244.89,388.71,364.75,251.66,312.56,163.79,114.44,119.45,1134.61,1663.62
4/19/04,255.636,1166.38,298.1088,1034.77,444.3892,645.5206,195.23,1477.26,1607.26,534.3,1070.48,556.78,370,704.01,1115.63,602.89,1334.68,481.58,947.8,258.28,573.98,2844.906,3575.751,2601.777,1863.466,3247.77,2407.88,2711.398,156.145,377.605,526.996,2017.546,2402.719,3916.23,3623.01,992.4218,2307.26,251.98,238.13,244.48,387.35,364.53,250.77,315.86,163.37,115.57,118.92,1135.82,1665.4
4/20/04,254.179,1164.27,297.5631,1033.92,443.009,644.9144,195.08,1474.64,1602.21,535.4,1054.78,545.87,365.14,694.52,1100.65,594.41,1338.66,482.16,934.28,256.41,575.15,2839.192,3656.917,2561.094,1855.866,3235.527,2370.122,2716.738,156.334,371.3467,519.463,1976.609,2357.136,3846.99,3568.84,974.9602,2271.23,249.69,236.39,238.96,380.85,358.03,247.28,308.27,159.72,115.62,118.06,1118.15,1639.49
4/21/04,248.279,1162.82,297.1522,1032.53,441.6103,643.6017,194.83,1472.68,1601.95,529.18,1060.52,550.74,368,697.78,1104.38,599.9,1322.12,476.9,938.72,255.66,568.38,2808.008,3619.091,2574.02,1835.053,3182.495,2383.424,2684.399,154.684,373.9333,521.651,2005.701,2387.541,3889.78,3592.79,984.5707,2283.02,251.05,236.72,239.02,380.74,362.01,249.17,312.23,158.51,116.71,117.9,1124.09,1648.31
4/22/04,249.937,1165.88,297.9267,1033.86,442.5964,644.7545,195.01,1476.48,1610.46,530.55,1075.38,563.01,374.01,709.8,1122.08,610.02,1325.42,472.81,951.66,257.77,569.82,2823.926,3609.576,2610.404,1824.867,3196.795,2417.464,2692.634,153.369,378.7354,529.707,2039.374,2428.569,3958.13,3656.9,996.4862,2312.25,255.3,238.58,242.6,386.52,363.91,253.91,317.75,163.31,117.6,119.38,1139.93,1671.63
4/23/04,250.516,1161.35,296.8719,1031.83,442.3651,643.5469,194.61,1471.15,1601.93,532.58,1070.34,562.59,373.36,707.98,1124.54,607.81,1330.72,478.23,949,258.38,571.93,2829.181,3648.292,2611.248,1844.594,3196.294,2418.467,2702.745,155.131,379.8901,528.139,2032.761,2418.219,3937.31,3648.21,996.2994,2314.3999,254.6,238.92,241.02,384.68,362.88,252.95,323.19,162.33,118.11,119.51,1140.6,1672.62
4/26/04,252.515,1162.2,297.0798,1032.3,442.7901,643.5772,194.66,1472.64,1606.58,535.4,1069.36,560.58,371.58,705.85,1120.27,605.27,1337.54,474.38,947.96,258.27,574.82,2839.105,3673.375,2601.164,1834.672,3230.878,2408.866,2716.365,153.893,377.7758,527.183,2032.411,2413.074,3921.39,3632.22,993.6401,2306.4099,253.04,237.91,242.04,383.74,361.64,252.02,319.24,161.68,117.72,120.21,1135.53,1665.2
4/27/04,255.909,1163.92,297.4478,1033.42,442.4908,643.1954,194.87,1474.8,1608.68,534.39,1073.2,559.22,372.91,708.55,1124.2,606.38,1335.84,471.37,950.94,258.3,573.7,2851.125,3615.164,2605.733,1832.964,3239.952,2414.235,2712.032,152.923,378.0575,528.724,2031.243,2418.453,3940.95,3634.21,995.3598,2311.6899,254.51,238.78,246.14,384.76,363.25,252.46,317.53,161.61,117.11,120.03,1138.11,1668.98
4/28/04,252.595,1160.52,296.5468,1032.14,440.3327,641.2444,194.65,1470.53,1597.13,526.67,1061.51,549.18,368.02,699.65,1110.26,596.86,1316.77,463.16,940.81,254.43,565.1,2797.829,3611.08,2566.06,1817.759,3181.448,2380.93,2669.95,150.276,372.6131,521.901,1982.022,2362.765,3854.86,3577.91,969.5818,2281.6499,251.83,236.26,242.71,378.61,359.69,248.8,311.52,156.43,116.33,120.04,1122.41,1646.2
4/29/04,254.404,1156.58,295.5255,1030.91,439.0301,639.4665,194.48,1466.26,1586.93,525.45,1058.2,540.81,363.81,693.94,1104.29,587.86,1314.24,449.88,937.25,252.83,563.68,2799.356,3603.365,2547.029,1785.59,3181.344,2363.206,2664.831,145.968,369.7535,517.657,1946.889,2322.841,3792.84,3527.84,950.6921,2268.5601,249.53,237.37,237.58,378.01,357.6,246.94,305.85,154.14,116.4,118.48,1113.89,1634.16
4/30/04,254.973,1158.3,295.9237,1031.71,439.2023,639.7963,194.61,1467.98,1591.56,521.39,1055.45,535.91,362.17,692.05,1099.54,583.29,1302.92,441.3,934.92,250.93,559.2,2790.887,3523.284,2532.633,1793.334,3153.713,2349.395,2643.56,143.256,366.7394,515.77,1914.923,2292.369,3755.3,3504.21,936.8405,2255.8,247.25,237.62,238.31,376.87,357.15,245.71,299.55,153.76,115.28,118.48,1107.31,1624.51
5/3/04,259.085,1158.24,295.8556,1031.71,438.3104,639.9479,194.62,1468.02,1592.12,522.22,1066.77,540.48,365.44,698.22,1108.46,588.69,1304.86,440.68,944.27,252.31,559.92,2805.095,3521.905,2555.684,1781.931,3156.025,2371.303,2648.846,143.077,370.2458,520.448,1937.266,2315.667,3787.99,3535.82,941.9057,2277.05,249,238.96,244.34,379.76,362.27,248.08,301.77,153.99,115.72,119.05,1117.49,1639.46
5/4/04,261.692,1156.56,295.3964,1031.82,437.6966,639.2014,194.64,1466.46,1583.54,529.14,1064,543.04,366.63,698.07,1108.32,590.05,1321.48,447.49,942.5,254.22,567.31,2834,3539.377,2563.442,1810.187,3229.738,2375.704,2685.061,145.29,370.7445,521.717,1953.226,2332.745,3812.74,3545.61,947.4164,2280.6499,248.47,237.86,243.82,381.01,362.01,248.7,304.29,155.8,116.2,119.28,1119.55,1642.5
5/5/04,262.452,1154.09,294.8293,1031.44,437.8247,638.4782,194.62,1464.46,1579.51,533.13,1066.03,544.92,367.06,699.22,1109.87,592.91,1332.66,446.13,943.08,255.27,571.49,2867.614,3578.796,2567.624,1815.831,3236.949,2380.138,2706.252,144.86,371.9273,522.681,1960.241,2334.706,3805.72,3562.78,948.191,2284.53,248.75,238.17,245.48,381.11,363.66,248.75,305.14,155.03,116.9,118.46,1121.53,1645.65
5/6/04,260.077,1151.23,293.9784,1030.22,434.6213,637.5302,194.48,1460.01,1567.71,523.92,1061.65,539.46,364.57,695.04,1105.26,585.85,1308.3,438.8,938.93,252.25,561.56,2804.573,3485.63,2550.89,1806.11,3210.411,2364.43,2659.191,142.499,369.7144,518.542,1933.409,2306.418,3765.48,3527.7,936.9857,2271.05,245.06,237.24,243.95,377.06,363.1,247.65,303.65,153.06,116.27,118.52,1113.99,1634.75
5/7/04,260.475,1141.82,291.5435,1025.76,429.7521,632.5942,193.7,1448.4,1549.91,513.96,1044.27,530.81,358.09,682.32,1091.07,573.28,1284.35,433.52,924.16,248.3,550.81,2760.703,3376.889,2515.154,1759.383,3182.491,2332.409,2610.052,140.837,366.142,508.819,1888.869,2246.94,3658.25,3460.37,917.6381,2242.74,239.97,235,239.32,369.03,360.7,244.16,303.8,147.73,114.01,115.31,1098.7,1612.31
5/10/04,255.392,1142.05,291.3661,1026.49,425.6396,632.2822,193.85,1447.85,1544.47,493.98,1032.01,523.09,352.37,673.16,1080.33,563.57,1235.12,412.97,913.74,242.33,529.37,2672.139,3160.986,2486.536,1701.823,3092.136,2307.086,2512.547,134.167,363.4602,500.696,1849.036,2203.23,3592.97,3405.97,896.7366,2219.9299,236.85,234.28,232.56,365.03,355.84,240.78,303.12,147.25,112.54,113.51,1087.12,1595.38
5/11/04,258.58,1143.61,291.8245,1026.62,426.8956,631.1451,193.88,1448.72,1549.73,496.66,1036.39,530.48,354.44,677.94,1086.23,570.94,1241.95,415.85,917.48,244.01,532.17,2698.925,3171.002,2506.717,1707.487,3095.541,2325.49,2527.636,135.162,366.7935,504.666,1891.593,2247.366,3654.44,3444.53,912.7284,2236.79,240.45,233.15,236.21,367.47,356.39,242.5,308.12,149.24,112.93,113.15,1095.45,1607.94
5/12/04,258.097,1143.31,291.6741,1026.67,426.1513,630.3512,193.91,1447.93,1543.77,500.43,1038.51,528.95,354.69,679.02,1086.23,569.33,1249.57,421.86,919.09,244.97,535.97,2684.475,3280.607,2510.926,1724.247,3104.97,2329.413,2543.627,137.119,366.486,506.581,1890.329,2249.003,3662.15,3442.57,912.6343,2241.6101,240.51,231.88,237.95,371.3,356.93,244.04,306.21,148.78,112.95,112.88,1097.28,1611.15
5/13/04,258.511,1140.43,290.8926,1025.65,424.0172,628.5944,193.74,1444.98,1535.41,497.29,1038.64,529.44,354.61,679.58,1085.1,570,1243.61,416.96,918.74,244.21,532.6,2704.014,3168.091,2508.032,1700.664,3113.299,2327.756,2530.668,135.534,366.0915,506.674,1886.305,2241.687,3646.17,3451.54,908.5008,2238.2,239.68,230.71,237,371.68,356.02,243.68,306.72,149.79,113.69,113.09,1096.44,1610.05
5/14/04,256.851,1144.35,291.8302,1027.32,424.8051,629.3277,194,1448.36,1542.68,495.32,1043.78,527.53,355.15,681.88,1083.84,568.25,1238.04,409.14,922.14,243.45,530.34,2692.332,3160.275,2506.111,1688.944,3099.22,2325.371,2521.434,133.014,364.4983,507.916,1869.447,2227.752,3633.31,3446.54,901.5456,2236.3601,240.05,231.89,240.01,371.88,356.49,243.69,302.07,149.66,113.18,114.12,1095.7,1609.12
5/17/04,255.406,1149.22,293.0196,1029.17,426.0474,631.0436,194.3,1454.37,1555.73,490.37,1035.1,520,351.68,675.22,1073.59,561.57,1226.65,395.93,914.78,240.81,525.01,2688.771,3070.839,2480.411,1663.943,3083.892,2300.626,2499.485,128.722,360.9266,502.155,1838.961,2193.262,3580.01,3404.05,886.8141,2214.1201,236.51,230.69,239.13,367.25,354.31,240.99,297.98,146.79,111.78,112.86,1084.1,1592.23
5/18/04,253.13,1147.56,292.7035,1028.24,426.9404,630.9001,194.14,1452.64,1554.44,493.92,1040.2,525.32,354.4,679.85,1080.44,566.69,1235.75,402.82,919.65,242.59,528.72,2700.269,3129.626,2496.723,1671.755,3098.859,2316.766,2516.994,130.965,363.5949,505.618,1862.024,2222.872,3631.71,3436.99,896.6331,2227.98,239.99,231.73,236.1,370.54,354.16,243.19,301.11,149.38,112.71,113.79,1091.49,1603.14
5/19/04,259.532,1144.49,292.0345,1027.24,428.1454,629.9157,193.97,1449.44,1548.35,507.38,1034.16,524.99,354.17,677.25,1077.34,565.13,1268.7,419.5,914.63,245.39,542.93,2765.942,3253.543,2492.637,1723.351,3162.103,2311.182,2583.305,136.439,362.4124,504.77,1860.442,2215.963,3612.39,3431.06,896.41,2221.8899,239.22,230.03,235.06,370.19,351.28,242.65,302.19,149.45,112.72,113.17,1088.69,1599.29
5/20/04,255.669,1148.48,292.9134,1028.56,426.9787,631.3332,194.19,1453.47,1557.97,501.22,1035.58,524.63,354.43,678.36,1079.74,565.35,1251.66,414.24,916.22,243.97,536.34,2725.658,3225.474,2493.902,1701.502,3112.537,2312.866,2550.022,134.749,362.1956,505.659,1854.157,2215.52,3622.97,3429.4,894.3177,2223.99,239.38,231.13,234.93,371.92,349.06,241.8,302.33,149.07,112.72,113.91,1089.19,1600.06
5/21/04,255.612,1146.42,292.4872,1027.85,428.2166,631.4595,194.04,1451.21,1553.19,507.72,1039.85,528.04,356.17,681.18,1083.77,568.17,1267.28,419.41,918.5,245.89,543.27,2735.862,3320.034,2504.153,1736.702,3146.899,2322.127,2580.959,136.46,363.6531,507.688,1874.226,2236.303,3651.84,3451.03,902.5329,2231.1399,240.74,231.23,234.28,373.84,349.47,244.14,304.03,150.86,112.5,114,1093.56,1606.49
5/24/04,261.313,1147.94,292.9129,1028.36,429.1793,632.1372,194.15,1452.91,1558.52,508.46,1041.36,529.42,355.9,685.07,1082.95,574.05,1267.83,423.2,920.17,246.28,543.59,2744.606,3320.131,2508.747,1739.043,3146.293,2326.242,2585.016,137.704,364.0482,509.32,1893.725,2260.53,3692.95,3474.92,911.3408,2232.1799,242.69,229.24,237.83,374.48,347.02,245.6,304.85,152.22,111.55,115.57,1095.41,1609.22
5/25/04,260.948,1148.58,293.1302,1028.47,430.964,633.7426,194.17,1453.38,1561.46,509.99,1056.29,541.79,361.28,695.77,1100.94,585.11,1270.51,422.51,933.29,248.64,545.19,2758.745,3281.455,2548.979,1746.958,3172.501,2363.738,2592.533,137.479,370.0387,517.617,1942.543,2316.564,3780.89,3539.16,929.9643,2267.05,247.73,232.45,242.64,380.24,350.96,249.29,311.13,155.28,111.56,117.65,1113.05,1635.14
5/26/04,260.437,1151.73,293.9023,1029.95,431.614,635.361,194.42,1457.49,1568.04,514.64,1059.21,545.37,362.64,697.73,1101.71,588.58,1282.89,426.19,935.05,249.92,550.09,2781.936,3336.429,2553.172,1760.009,3195.201,2368.153,2616.068,138.701,371.0236,518.833,1953.997,2326.462,3790.99,3557.7,933.6303,2270.54,248.03,232.58,240.62,382.24,352.5,249.69,312.29,155.64,109.88,117.67,1114.94,1638.16
5/27/04,257.836,1156.43,295.0487,1031.27,433.2756,637.2074,194.63,1462.53,1581.83,522.97,1065.33,548.76,364.29,700.94,1108.42,591.74,1304.66,433.11,941.12,252.62,558.96,2843.925,3363.353,2568.23,1797.34,3241.352,2381.241,2660.128,140.987,373.6601,520.796,1955.188,2329.98,3800.11,3574.42,935.7047,2283.52,249.33,235.21,237.96,383.05,356.65,251.69,313.53,157.38,111.2,118.61,1121.28,1647.65
5/28/04,259.296,1153.66,294.4176,1029.82,433.4916,637.4827,194.39,1458.68,1576.77,522.08,1064.88,549.22,364.49,702.37,1106.88,594.7,1300.45,434.13,941.21,252.17,557.91,2819.195,3403.319,2565.609,1791.673,3222.51,2379.51,2651.426,141.321,373.575,521.03,1953.014,2328.855,3800.64,3591.16,935.1711,2280.05,248.89,234.43,238.54,383.29,355.9,251.22,314.31,157.05,110.55,119.04,1120.68,1646.8
6/1/04,267.182,1151.02,293.776,1029.12,433.1117,635.608,194.26,1456.17,1568.59,521.83,1065,552.67,364.92,701.39,1107.96,596.57,1298.52,431.66,940.86,252.06,557.6,2801.179,3426.138,2567.486,1788.635,3222.193,2380.672,2648.862,140.532,373.7914,521.362,1968.982,2346.12,3825.95,3591.02,942.0204,2281.97,248.99,234.6,241.69,382.17,358.26,251.02,313.29,156.8,110.42,118.68,1121.2,1647.57
6/2/04,260.5,1149.54,293.4323,1028.35,433.4819,635.2412,194.11,1453.99,1564.17,523.45,1070.4,553.83,366.51,704.56,1112.4,596.48,1302.62,430.03,946.13,252.77,559.12,2831.301,3397.367,2576.126,1777.46,3238.921,2388.884,2657.994,140.006,374.8835,523.516,1971.936,2350.633,3834.91,3599.91,943.6494,2290.8601,249.93,236.52,241.34,383.7,359.79,253.13,312.28,157.39,111.1,118.85,1124.99,1653.67
6/3/04,256.801,1150.74,293.6986,1028.66,433.2346,635.3453,194.17,1455.07,1565.22,520.27,1064.56,549.29,364.6,699.22,1103.86,588.13,1295.32,420.2,941.15,250.88,555.67,2834.524,3319.232,2556.579,1749.384,3245.306,2370.365,2643.584,136.816,371.9853,519.176,1928.444,2305.192,3771.09,3562.66,929.8409,2274.4399,248.51,236.02,239.67,380.78,358.69,251.42,307.99,154.14,110.33,117.84,1116.64,1641.43
6/4/04,255.435,1148.12,293.1268,1027.38,433.9371,634.8699,193.9,1451.26,1557.62,523.23,1068.82,550.26,366.24,702,1107.35,592.29,1302.35,422.33,944.84,252.23,558.8,2861.963,3324.428,2570.319,1758.619,3251.485,2382.804,2658.527,137.519,374.1522,521.726,1950.293,2326.977,3799.78,3584.02,936.4531,2286.1499,249.27,236.36,238.55,383.51,359.93,252.97,311.53,155.85,110.77,117.96,1122.5,1650.08
6/7/04,256.15,1149.62,293.5512,1028.36,435.5891,634.6701,194.07,1453.19,1560.44,533.18,1081.77,558.85,372.53,711.23,1122.48,602.34,1327.9,434.71,955.53,256.76,569.36,2906.436,3458.394,2611.071,1800.032,3276.43,2420.771,2710.111,141.57,380.3377,529.54,1987.415,2372.732,3876.84,3646.86,951.9852,2320.72,252.74,238.86,242.78,389.51,363.23,257.29,319.61,158.83,112.57,119.03,1140.42,1676.48
6/8/04,252.119,1149.72,293.5882,1027.89,435.7547,634.5701,193.97,1453.02,1561.35,533.58,1081.64,558.59,373.07,711.45,1126.54,601.18,1328.7,434.55,956.04,256.99,569.75,2898.124,3480.706,2614.473,1794.292,3284.692,2423.982,2711.857,141.524,381.1245,529.661,1982.512,2368.702,3873.19,3647.27,951.019,2324.27,253.92,239.77,241.56,388.92,363.97,257.71,321.2,159.16,112.86,118.03,1142.18,1679.21
6/9/04,250.971,1147.22,292.9903,1026.8,434.6449,633.8138,193.75,1450.56,1556.63,528.05,1072.47,551.52,370.03,705.45,1115.64,593.82,1314.24,430.33,948.39,254.33,563.8,2846.885,3475.096,2588.718,1770.566,3263.213,2401.011,2681.521,140.155,376.8857,525.346,1945.805,2330.6,3820.12,3604.94,937.4414,2303.48,251.74,238.5,239.29,385.07,359.88,255.51,316.64,157.13,113.47,116.96,1131.33,1663.38
